song_id,title,primary_artist,artists,artists_list,artist_count,text_damaged,n_sources,release_date,release_year,explicit,primary_genre,artist_country,bpm,danceability,energy,valence,acousticness,artist2025_name,artist2025_rank,artist2025_monthly_listeners_millions_mar2026,artist2025_followers_millions,artist2025_grammy_wins,artist2025_debut_year,artist2025_primary_genre,artist2025_country,artist2025_gender,artist2025_top_song,sp2023_title,sp2023_artists,sp2023_artist_count,sp2023_release_date,sp2023_release_year,sp2023_spotify_playlists,sp2023_spotify_charts,sp2023_streams,sp2023_apple_playlists,sp2023_apple_charts,sp2023_deezer_playlists,sp2023_deezer_charts,sp2023_shazam_charts,sp2023_bpm,sp2023_key,sp2023_mode,sp2023_danceability,sp2023_valence,sp2023_energy,sp2023_acousticness,sp2023_instrumentalness,sp2023_liveness,sp2023_speechiness,sp2024_title,sp2024_artists,sp2024_artist_count,sp2024_album_name,sp2024_isrc,sp2024_release_date,sp2024_release_year,sp2024_all_time_rank,sp2024_track_score,sp2024_spotify_streams,sp2024_spotify_playlist_count,sp2024_spotify_playlist_reach,sp2024_spotify_popularity,sp2024_youtube_views,sp2024_youtube_likes,sp2024_tiktok_posts,sp2024_tiktok_likes,sp2024_tiktok_views,sp2024_youtube_playlist_reach,sp2024_apple_music_playlist_count,sp2024_airplay_spins,sp2024_siriusxm_spins,sp2024_deezer_playlist_count,sp2024_deezer_playlist_reach,sp2024_amazon_playlist_count,sp2024_pandora_streams,sp2024_pandora_track_stations,sp2024_soundcloud_streams,sp2024_shazam_counts,sp2024_explicit,alltime_title,alltime_artists,alltime_artist_count,alltime_rank,alltime_total_streams,alltime_primary_genre,alltime_artist_country,alltime_bpm,alltime_release_year,alltime_explicit,alltime_danceability,alltime_energy,alltime_valence,alltime_acousticness,wrapped2025_title,wrapped2025_artists,wrapped2025_artist_count,wrapped2025_rank,wrapped2025_streams,wrapped2025_primary_genre,wrapped2025_artist_country,wrapped2025_bpm,wrapped2025_duration_seconds,wrapped2025_release_year,wrapped2025_peak_global_chart_position,wrapped2025_explicit,wrapped2025_danceability,wrapped2025_energy,wrapped2025_valence,wrapped2025_acousticness
3089,Otro Trago,Sech,Sech,Sech,1,False,1,2019-04-18,2019,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otro Trago,Sech,1,Sue�,QM9WM1900120,2019-04-18,2019,1172,43.8,693061510,73605,21529712,63,1315371330,9042596,263379,6844512,81046643,278722746,56,11331,30,9,344693,38,80895090,47467,,3179632,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,OTW,Khalid,Khalid,Khalid,1,False,1,2018-04-20,2018,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTW,Khalid,1,OTW,USRC11801716,2018-04-20,2018,4087,21.0,623201391,89059,15406560,63,221457313,1349006,10462,916392,10583591,14234132,57,14634,11,23,135840,7,267823391,61526,,2434197,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,Oublie-moi,Emkal,Emkal,Emkal,1,False,1,2022-09-16,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oublie-moi,Emkal,1,Oublie-moi,FRDDV2200780,2022-09-16,2022,405,76.0,17992999,11288,327900,42,58383075,502081,7146060,118925740,2858109417,34801360,1,1309,,1,8606,1,,,,1860955,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,Out Of My Hands,Future,Future,Future,1,False,1,2024-04-12,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out Of My Hands,Future,1,WE STILL DON'T TRUST YOU,USSM12403103,2024-04-12,2024,4062,21.1,19420471,5261,2177045,,2121380,35442,,,,,1,27,,,,,149594,198,,91683,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,Out of Time,The Weeknd,The Weeknd,The Weeknd,1,False,2,2022-01-07,2022,False,,,93,0.65,0.74,0.82,0.27,The Weeknd,1,110.4,112,4,2010,R&B/Pop,Canada,Male,Die With A Smile,Out of Time,The Weeknd,1,2022-01-07,2022,3711,0,339659802,49,88,62,0,,93,,Minor,0.65,0.82,0.74,0.27,0.0,0.32,0.05,Out of Time,The Weeknd,1,The Highlights (Deluxe),USUG12106689,2021-02-05,2021,2507,28.3,451878749,78793,18239674,70,221123432,2660730,23842,20880385,233301151,3022110413,41,114661,709,17,330997,21,2975758,4342,,1722436,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,OUT OUT (feat. Charli XCX & Saweetie),Charli XCX,"Charli XCX, Jax Jones, Joel Corry, Saweetie",Charli XCX; Jax Jones; Joel Corry; Saweetie,4,False,2,2021-08-13,2021,False,,,124,0.79,0.84,0.79,0.02,,,,,,,,,,,OUT OUT (feat. Charli XCX & Saweetie),"Charli XCX, Jax Jones, Joel Corry, Saweetie",4,2021-08-13,2021,6890,0,427486004,122,11,201,0,1,124,G#,Minor,0.79,0.79,0.84,0.02,0.0,0.05,0.05,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,1,OUT OUT (feat. Charli XCX & Saweetie),UK4ZF2100518,2021-08-13,2021,2218,30.4,509445605,105947,68408965,68,21324881,168696,2521,849518,16050371,,124,105328,307,72,1755222,37,5977100,1482,,3151561,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,Outside (feat. Ellie Goulding),Calvin Harris,Calvin Harris,Calvin Harris,1,False,1,2011-11-20,2011,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outside (feat. Ellie Goulding),Calvin Harris,1,Full Circle: The Live Anthology,GBARL1401201,2011-11-20,2011,1708,35.3,1128783268,167396,68560436,79,1029118874,6969569,834862,93260597,763486350,307509513,108,36585,19,70,962058,19,190785028,61098,,10713096,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,Outside Today,YoungBoy Never Broke Again,YoungBoy Never Broke Again,YoungBoy Never Broke Again,1,False,1,2018-01-11,2018,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outside Today,YoungBoy Never Broke Again,1,Outside Today,USAT21800223,2018-01-11,2018,4561,19.5,347754650,77541,8703094,65,262512471,1713131,120875,9317681,44191712,3853313,17,918,,3,8039,,202437193,143554,,923983,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,Outskirts,Sam Hunt,Sam Hunt,Sam Hunt,1,False,1,2023-03-10,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outskirts,Sam Hunt,1,Outskirts,USUM72302885,2023-03-10,2023,3334,23.8,66067682,7457,9164334,65,7470172,52452,411,219581,2892289,,24,141315,68,5,879876,12,35832045,2449,341717,241991,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,Out th�,Yeat,Yeat,Yeat,1,True,1,2022-09-09,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out th�,Yeat,1,Lyf�,USUM72217063,2022-09-09,2022,907,50.6,338097605,85480,16509403,73,54214841,680291,47215,15066093,117839587,18856089,14,63,37,1,58975,,1750477,4925,26616347,664273,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,JACKBOYS,1,False,1,2019-12-27,2019,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT WEST (feat. Young Thug),JACKBOYS,1,JACKBOYS,USSM11914988,2019-12-27,2019,675,58.8,709850383,165912,33706762,70,75540671,750424,8269500,222858336,1876371239,8841698,69,29239,103,24,103760,13,36432352,55187,,3068690,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,Overcompensate (edit),Twenty One Pilots,Twenty One Pilots,Twenty One Pilots,1,False,1,2024-02-29,2024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overcompensate (edit),Twenty One Pilots,1,Overcompensate,USAT22401064,2024-02-29,2024,3339,23.8,12478109,1427,5707433,,19304985,561923,,,,20753976,19,27143,3,8,331307,2,1028710,166,,179749,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,Overdose,natori,natori,natori,1,False,1,2022-09-07,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overdose,natori,1,Overdose - Single,JPU902203154,2022-09-07,2022,2259,30.1,191425175,26630,3407532,62,271219300,2855968,183701,53658710,662260750,19820354,21,244,,,,,,,,367613,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,Overdrive (feat. Norma Jean Martine),Ofenbach,Ofenbach,Ofenbach,1,False,1,2023-10-06,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overdrive (feat. Norma Jean Martine),Ofenbach,1,Overdrive (feat. Norma Jean Martine),FR9W12347222,2023-10-06,2023,437,73.6,232417498,20983,96389865,80,59799293,367721,38115,1152032,61820477,1975097262,60,191891,77,83,27260772,40,3871,26,,3273690,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,Overdrive,Post Malone,Post Malone,Post Malone,1,False,2,2023-07-14,2023,False,,,140,0.56,0.73,0.48,0.0,Post Malone,11,68.7,62,0,2015,Hip-Hop/Pop,USA,Male,I Had Some Help,Overdrive,Post Malone,1,2023-07-14,2023,410,36,14780425,36,32,31,1,26,140,C#,Major,0.56,0.48,0.73,0.0,0.0,0.35,0.04,Overdrive,Post Malone,1,Overdrive,USUM72306020,2023-07-14,2023,3669,22.4,130236751,27992,6772366,63,9721972,104453,21289,4910687,52127762,,17,7742,3,15,366175,8,3091452,1386,,229064,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,Overloading (OVERDOSE),Mavins,Mavins,Mavins,1,False,1,2022-05-13,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overloading (OVERDOSE),Mavins,1,"Overdose (feat. LADIPOE, Magixx & Boy Spyce) - Single",NGA3B2201001,2022-05-13,2022,3920,21.6,58523865,18165,3041519,53,12161436,65390,1615764,20096339,235951162,,40,5319,,4,345978,30,1650148,193,,2217236,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,Overseas,D-Block Europe,D-Block Europe,D-Block Europe,1,False,1,2021-11-18,2021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overseas,D-Block Europe,1,Overseas,GB2DY2100828,2021-11-18,2021,2086,31.6,216354398,90545,5425432,64,92356896,647095,27652,13161166,148927892,33939271,14,5281,10,4,9626,11,38951,275,12328599,1065136,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,overseas,Ken Carson,Ken Carson,Ken Carson,1,False,1,2024-04-12,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,overseas,Ken Carson,1,overseas,USUM72403587,2024-04-12,2024,1095,45.8,35980441,7297,7809196,79,1080994,55353,,,,381728,6,,191,,,3,107128,302,2768006,82029,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,Over the Rainbow,Israel Kamakawiwo'ole,Israel Kamakawiwo'ole,Israel Kamakawiwo'ole,1,False,1,2001-09-25,2001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Over the Rainbow,Israel Kamakawiwo'ole,1,Alone In Iz World,USMAC0100119,2001-09-25,2001,4361,20.1,399145178,94038,14869138,68,1632844702,11706967,70375,19778665,167032445,192230927,51,10999,,39,143486,17,749033130,690053,,3385807,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,Overwhelmed,Royal & the Serpent,Royal & the Serpent,Royal & the Serpent,1,False,1,2020-06-26,2020,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overwhelmed,Royal & the Serpent,1,Overwhelmed,USAT22002973,2020-06-26,2020,3813,21.9,189175699,49325,8000164,62,14575452,497747,2335837,210789823,2001548087,,14,22497,163,6,74359,6,16754992,17139,5117469,1456206,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,Own Brand Freestyle,FelixThe1st,FelixThe1st,FelixThe1st,1,False,1,2021-10-07,2021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own Brand Freestyle,FelixThe1st,1,Own Brand Freestyle,QZK6J2144340,2021-10-07,2021,1718,35.3,110291303,39905,6175231,52,32448901,528302,3800778,1197306073,11216028216,87467213,18,662,,5,9091,3,3946559,3976,,2290647,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,Oye,LuckReaper,LuckReaper,LuckReaper,1,False,1,2024-05-15,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oye,LuckReaper,1,Oye,NL9KR2313387,2024-05-15,2024,4879,19.9,47151307,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,P�,Standly,Standly,Standly,1,True,1,2022-01-03,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P�,Standly,1,P�gate - Si,US7VG2202994,2022-01-03,2022,3168,24.5,241291389,32449,5276793,67,297484348,1868447,100700,31243366,308712763,93932990,4,942,,2,12175,10,,,,365242,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,pa,TINI,TINI,TINI,1,False,1,2024-04-01,2024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pa,TINI,1,pa - Single,USHR12347039,2024-04-01,2024,3020,25.3,29604808,1636,6683447,72,28828792,677113,,,,8849214,15,588,,17,375284,11,35981,26,,144260,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,Paani Paani,Badshah,Badshah,Badshah,1,False,1,2021-06-09,2021,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paani Paani,Badshah,1,Paani Paani,INH102100261,2021-06-09,2021,1790,34.4,89815962,9126,3802888,54,850941688,6694074,,,,158313518,8,1560,,2,1370,11,125172,,,176468,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,Pacas De Billetes,Natanael Cano,Natanael Cano,Natanael Cano,1,False,1,2023-05-01,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pacas De Billetes,Natanael Cano,1,Pacas De Billetes,QZ9QQ2300315,2023-05-01,2023,1634,36.2,199378491,20550,7148639,66,206543945,1044649,15900,6320515,58160087,202470464,14,11,,2,17898,2,9475808,1045,125242,253898,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,Pacto (feat. Luar La L),Jay Wheeler,Jay Wheeler,Jay Wheeler,1,False,1,2023-04-24,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pacto (feat. Luar La L),Jay Wheeler,1,Pacto (feat. Luar La L),USUYG1480456,2023-04-24,2023,2547,28.1,58652026,19596,3713869,54,74399520,458583,508800,31900743,344636407,9720627,14,66,6,2,9119,2,4123989,2062,1875071,397215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,Pacto (feat. Bryant Myers & Dei V) - Remix,Jay Wheeler,Jay Wheeler,Jay Wheeler,1,False,1,2023-07-28,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pacto (feat. Bryant Myers & Dei V) - Remix,Jay Wheeler,1,Pacto (Remix) [feat. Bryant Myers & Dei V],USUYG1499990,2023-07-28,2023,1829,34.0,112634428,23871,11484313,64,116848094,896215,,,,10987919,10,1217,,2,25994,15,1644547,1260,927877,268439,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,Padam Padam,Kylie Minogue,Kylie Minogue,Kylie Minogue,1,False,1,2023-05-18,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padam Padam,Kylie Minogue,1,Padam Padam,GB5KW2301017,2023-05-18,2023,1826,34.0,142783595,27586,18160338,43,39579610,426906,49769,16387200,266934347,317063172,117,97932,1135,34,786028,87,2872697,3783,,1166124,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,Pagli Dekhave Agarbatti,Neelkamal Singh,Neelkamal Singh,Neelkamal Singh,1,False,1,2023-09-28,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pagli Dekhave Agarbatti,Neelkamal Singh,1,Pagli Dekhave Agarbatti,INH102313673,2023-09-28,2023,1124,44.8,20981562,379,284348,,272841611,1275934,,,,182061559,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,Pagod�o do Birimbola (Tchubirabi,Os Quebradeiras,Os Quebradeiras,Os Quebradeiras,1,True,1,2022-11-11,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pagod�o do Birimbola (Tchubirabi,Os Quebradeiras,1,Pagod�o do Birimbola (Tchubirabi,BCO3K2200121,2022-11-11,2022,830,53.3,54513960,13089,4241209,52,183119,2667,4650900,503245598,6429494637,,2,17,,17,10926,5,,,,448872,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,Pain,PinkPantheress,PinkPantheress,PinkPantheress,1,False,1,2021-02-05,2021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pain,PinkPantheress,1,Pain,QZFZ52145391,2021-02-05,2021,1819,34.1,595213841,124555,17910647,77,47759635,771300,206470,115511396,640679729,201866,33,1073,145,10,133199,,2317940,3730,20459627,719198,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,PAINTING PICTURES,Superstar Pride,Superstar Pride,Superstar Pride,1,False,1,2022-10-20,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAINTING PICTURES,Superstar Pride,1,5LBS OF PRESSURE,QZNMX2257577,2022-10-20,2022,777,54.9,193109326,76047,4765141,8,64413388,1143541,238183,174951046,1526856459,210031126,17,40110,2704,4,479325,1,7692981,6306,23495613,2304354,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,"Paint It, Black",The Rolling Stones,The Rolling Stones,The Rolling Stones,1,False,1,2023-07-26,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paint It, Black",The Rolling Stones,1,Forty Licks,USA172010502,2023-07-26,2023,3911,21.6,1196773729,28,3079,,,,,,,,2,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,Paint The Town Red,Doja Cat,Doja Cat,Doja Cat,1,False,1,2023-08-04,2023,True,,,,,,,,Doja Cat,24,52.7,44,3,2018,Pop/Hip-Hop,USA,Female,Nissan Altima,,,,,,,,,,,,,,,,,,,,,,,,Paint The Town Red,Doja Cat,1,Paint The Town Red,USRC12300907,2023-08-04,2023,21,290.5,1065399331,170890,121712197,78,240970670,2749668,3091732,652428798,7095564106,1063591802,158,400899,273,143,13718632,146,70291476,49111,,7559816,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,Pakistan,D-Block Europe,D-Block Europe,D-Block Europe,1,False,1,2023-06-29,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pakistan,D-Block Europe,1,Pakistan,USZXT2351612,2023-06-29,2023,3594,22.7,43844757,25855,2553452,56,15389226,98631,,30,1420,294,10,1580,,6,248548,6,304,14,4178027,101226,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,Palha�a (Ao V,Naiara Azevedo,Naiara Azevedo,Naiara Azevedo,1,True,1,2023-01-12,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palha�a (Ao V,Naiara Azevedo,1,Palha�a (Ao Vivo) - Si,BX8WE2200062,2023-01-12,2023,2271,30.0,149801910,10235,8902883,58,296057090,899154,,,,787165088,4,1846,,24,167705,9,,,,103032,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,Pa Mi,Dalex,Dalex,Dalex,1,False,1,2018-09-20,2018,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pa Mi,Dalex,1,Pa Mi,QM9WM1800095,2018-09-20,2018,4563,19.5,50739695,7202,909473,34,858702700,4315847,,546773,4591851,12507864,4,207,11,3,18552,,9699636,3187,,342074,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,Panda,Desiigner,Desiigner,Desiigner,1,False,1,2016-02-26,2016,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panda,Desiigner,1,Panda,USUM71601094,2016-02-26,2016,219,104.2,1181348550,170002,34000497,62,2277330940,22334292,3823774,33020704,283835852,190757316,245,22143,113,63,559832,14,375337428,1442436,212661473,10372624,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,Panda Basi,Mvua,Mvua,Mvua,1,False,1,2023-02-10,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panda Basi,Mvua,1,Panda Basi - EP,GX3Q92333626,2023-02-10,2023,52,200.3,104271,249,8585,25,2457026781,,190,36666,393580,,,12,,,,,,,,1881,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,Panic Room,Au/Ra,Au/Ra,Au/Ra,1,False,1,2018-02-09,2018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panic Room,Au/Ra,1,Panic Room,GBARL1702250,2018-02-09,2018,3821,21.9,256361762,54160,11403808,63,183409458,2721404,613379,49207504,298147047,78649,26,352,,12,58691,,66736932,55676,152596,747708,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,Panini,Lil Nas X,Lil Nas X,Lil Nas X,1,False,1,2019-06-20,2019,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panini,Lil Nas X,1,Panini,USSM11903948,2019-06-20,2019,1003,47.9,741766886,96241,16599790,62,659070547,10294151,334492,59073681,493209730,229239236,68,46553,504,22,405827,18,132924483,229717,43940834,2409985,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,Pano,Zack Tabudlo,Zack Tabudlo,Zack Tabudlo,1,False,1,2021-12-06,2021,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pano,Zack Tabudlo,1,Pano,PHUM72100441,2021-12-06,2021,4173,20.7,261275106,28281,15565070,64,212525130,1350970,384326,66481618,582712801,563870,13,1660,,,,,53001,244,,237547,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,Pantysito,Feid,"Feid, Alejo, Robi",Feid; Alejo; Robi,3,False,2,2022-03-18,2022,True,,,98,0.83,0.74,0.63,0.14,,,,,,,,,,,Pantysito,"Feid, Alejo, Robi",3,2022-03-18,2022,2995,0,273005485,49,17,30,0,0,98,G,Minor,0.83,0.63,0.74,0.14,0.0,0.16,0.06,Pantysito,Alejo,1,Pantysito,USUG12201485,2022-03-18,2022,2526,28.2,332175085,63085,23635638,66,119541325,763188,378000,93005063,866018385,213451655,37,20428,108,17,1616786,36,3756960,524,,616074,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,Papa,Lori,Lori,Lori,1,False,1,2022-11-24,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papa,Lori,1,Papa,CH6542286446,2022-11-24,2022,676,58.7,,,,,829051158,2899554,,,,2908705,,2,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,Papercut,Linkin Park,Linkin Park,Linkin Park,1,False,1,2024-04-12,2024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papercut,Linkin Park,1,Papercuts,USWB12401897,2024-04-12,2024,1193,43.4,497285757,4,466,,,,,,,,,,,,,,,,476,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,Par�,Ingratax,Ingratax,Ingratax,1,True,1,2021-07-09,2021,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Par�,Ingratax,1,Par�,MXB952100097,2021-07-09,2021,3142,24.6,526025120,46184,9102818,67,160959114,2763162,1041041,242823183,2209200556,20176409,36,4952,,2,9765,20,2469664,1944,,819536,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,Para de Mentir,Oruam,Oruam,Oruam,1,False,1,2023-11-16,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Para de Mentir,Oruam,1,Para de Mentir,BCM9A2300096,2023-11-16,2023,3569,22.7,44091443,4971,5768959,,81099679,575459,,226237,1998040,349814773,,,,16,466460,8,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,Paradise,Coldplay,Coldplay,Coldplay,1,False,1,2011-10-19,2011,False,,,,,,,,Coldplay,29,47.8,65,7,1997,Alt Rock,UK,Group,feelslikeimfallinginlove,,,,,,,,,,,,,,,,,,,,,,,,Paradise,Coldplay,1,Mylo Xyloto,GBAYE1101143,2011-10-19,2011,2873,26.0,1291954163,205567,85747045,77,325509002,2163945,755099,119567231,1016743063,1022465,109,44631,109,94,850177,32,486445533,445013,,8726725,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,Paradise (feat. Dermot Kennedy),MEDUZA,MEDUZA,MEDUZA,1,False,1,2020-10-30,2020,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paradise (feat. Dermot Kennedy),MEDUZA,1,Paradise,GBUM72005075,2020-10-30,2020,1679,35.6,726266033,118990,41567899,64,133061832,962971,34842,6649392,68206557,54524699,209,244063,40,73,1460488,11,29623365,3167,,3651154,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,Paradise,Sophie and the Giants,Sophie and the Giants,Sophie and the Giants,1,False,1,2023-06-16,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paradise,Sophie and the Giants,1,Paradise,DEUM72307270,2023-06-16,2023,4112,21.0,31823450,7077,7832473,60,3419656,26067,,,,,23,121303,,26,234938,18,,,,957656,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,Paradise - Radio Edit,Coldplay,Coldplay,Coldplay,1,False,1,2011-12-26,2011,False,,,,,,,,Coldplay,29,47.8,65,7,1997,Alt Rock,UK,Group,feelslikeimfallinginlove,,,,,,,,,,,,,,,,,,,,,,,,Paradise - Radio Edit,Coldplay,1,NRJ Music Awards 2012,GBAYE1101144,2011-12-26,2011,4245,20.5,1287292679,143,20596,,1869323331,9256071,,,,253040757,,7718,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,Parado no Bail�,MC L da Vinte,MC L da Vinte,MC L da Vinte,1,True,1,2018-07-23,2018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parado no Bail�,MC L da Vinte,1,Parado no Bail�,QZ5AB2004464,2018-07-23,2018,2442,28.8,387513964,87059,13523070,68,441752713,4691667,2508649,432161011,5294479343,2435472,8,587,,17,106365,1,123904,1948,,3685557,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
